category,gauss,random
B,0.47775416185177266,7
A,0.39384154950645,1
A,0.4560419980369912,8
A,0.37469447600152517,8
A,0.8703848682632475,3
A,0.960476393586743,2
A,0.8811640450962652,2
A,0.40069983544203136,5
A,0.13166531922464686,4
B,0.6991267695476101,7
A,0.6744508744128532,6
B,0.07021030989885235,7
B,0.5694380091019433,1
A,0.5939583613987599,4
A,0.07564993908409245,4
B,0.6166557648881915,1
C,0.5449319288517647,2
A,0.3651568739640215,9
B,0.08011389927528123,7
A,0.2350538907618458,5
C,0.9566536061340295,7
C,0.9877046044028024,0
D,0.3402597938447637,1
D,0.6054221691781964,2
A,0.1971090770346582,0
D,0.40023997094779185,2
B,0.5033772872710635,3
A,0.0784275190947058,1
A,0.9338865477489817,0
B,0.739002625735219,5
D,0.5702932091313874,2
A,0.2701402053418198,1
B,0.2598033693517555,8
A,0.8726810714972305,8
B,0.056459999856775966,3
B,0.8097534583826593,0
C,0.1549097553655946,9
C,0.08536427931407242,1
A,0.4496376229877168,9
A,0.6494437130584112,4
B,0.5740692693106594,6
A,0.03142445116068415,3
A,0.6737297386392552,0
A,0.37654448114938954,3
A,0.28928672145585155,8
C,0.6879753095137364,9
C,0.8382775099478958,6
A,0.3427114699652143,7
A,0.028389967986838127,6
A,0.6414847890608738,7
A,0.3474919405392559,1
A,0.7112753098695391,0
B,0.049134376405920444,7
C,0.718206383025649,3
A,0.8987666478552638,0
A,0.5932060556798431,3
C,0.9843836268585369,0
B,0.12578845744583744,2
A,0.3338357341540661,8
A,0.9995043894893529,9
A,0.20225237215008607,5
B,0.14298365175921002,6
B,0.7309180516720243,1
A,0.47251077939289754,9
B,0.43072582281872174,7
A,0.013254262425229979,9
A,0.48618367973354226,8
A,0.3621564555763719,8
C,0.8486865483993111,3
A,0.22561103386928338,2
A,0.5176015805982161,7
A,0.7779511270204273,9
A,0.06694866986899872,5
C,0.046087431498312514,4
A,0.9516541070182726,2
B,0.8250065248868974,4
A,0.5919026510198554,1
A,0.17456578272431744,0
C,0.6681561027503379,5
D,0.7640950523788618,2
B,0.5154520859312964,6
B,0.014589093088627103,7
A,0.42045944797053325,1
A,0.9255019863259104,0
A,0.9552620696375409,4
B,0.6258079452439895,1
A,0.9675463666074238,4
A,0.6707194596468553,2
A,0.06833982190656562,2
C,0.8059971120611861,1
A,0.888419883069743,2
A,0.3046613277248136,3
A,0.27347294991752313,9
A,0.6290098990423291,4
A,0.9568685243578572,5
A,0.6040858938418021,6
B,0.10274808232173627,0
D,0.6565495850638073,9
A,0.9698325691806149,4
A,0.044204201815661426,8
A,0.2596981136505111,4
C,0.754065793057934,0
D,0.10354176665337778,9
A,0.012173525166624621,6
D,0.3858882584420892,9
D,0.8685102467629894,7
D,0.7809926848447011,6
A,0.40923971118353275,5
A,0.9049858598384932,2
A,0.7807081501328138,5
D,0.7987540372275302,7
A,0.2567445663939455,2
D,0.5323133054612427,1
A,0.20084913223458278,6
B,0.7440574804581691,4
D,0.15615200402814833,6
A,0.6595560094643199,1
A,0.7417354362030094,4
D,0.5170305926451395,3
A,0.12992434271747266,1
C,0.4040718266408764,9
C,0.4266475676314173,7
A,0.4853386604371198,5
A,0.13794316646418836,1
A,0.7431188425043782,7
C,0.8863673803692594,7
A,0.6969740011942412,7
D,0.13345606066730298,6
C,0.5702904402369037,2
D,0.42279686672746,1
B,0.7545921012387014,2
A,0.493676319404469,6
A,0.34719957514121946,6
A,0.762626963001795,8
A,0.07136370043059115,8
A,0.25057767869511616,7
B,0.17546787957182186,4
A,0.7547220385639813,7
B,0.6689942594984369,9
A,0.3778285040397924,5
D,0.9840840690440977,2
D,0.8803817721741126,3
A,0.63873874621608,5
B,0.8078659695842191,6
B,0.40697045746683524,6
B,0.6346974268352955,9
A,0.9835692863991312,0
B,0.5250810397231072,9
B,0.10859243016540732,5
A,0.26763616311469807,5
D,0.43905933287083876,5
B,0.704815803282598,4
B,0.4112937542450198,9
B,0.12400526259988665,5
B,0.7636778470521206,8
A,0.40706556486636103,2
B,0.39412671339382677,9
B,0.22542377624771115,2
B,0.6216534685133248,9
A,0.619230495230959,5
A,0.2976192053698331,0
A,0.38361307469909267,6
A,0.529955490390898,5
C,0.8770856752932233,2
D,0.47980667166099933,7
A,0.22552902276638964,8
C,0.8764851604034573,4
A,0.31754184871855795,9
C,0.004634191307722357,6
A,0.3782682539671486,2
D,0.07779437644105602,1
C,0.21762411750602328,1
A,0.88566318070201,4
A,0.6385476008749287,8
C,0.1930306646311698,9
C,0.3825517189899662,1
B,0.32587532170693345,9
B,0.22725384301047846,6
A,0.9129733535845861,2
B,0.8868458842525604,3
A,0.43855742127515784,4
B,0.4693510360744001,0
A,0.4433019586365601,6
B,0.1782016029629956,0
D,0.08061556720634622,7
A,0.8120917743274011,3
A,0.2056426273144295,0
B,0.8325186259937936,7
A,0.406986818319356,3
C,0.449639637365993,6
B,0.8547714375356515,8
A,0.19276298602849173,4
B,0.44066076405901944,2
D,0.39603920603531106,6
B,0.22090453270936894,1
A,0.6186049194222659,4
A,0.18406016117540924,6
A,0.9106719726807816,5
A,0.4776302160538487,8
A,0.5524493602088155,3
A,0.5481615737400468,8
A,0.2704248020692882,3
A,0.9453971061838847,5
C,0.5310122548869753,1
A,0.7792422849040389,7
D,0.19620745159117825,0
A,0.3944563105107203,2
A,0.96331011426598,3
A,0.03396810536783379,8
D,0.9041824921202194,4
D,0.5221717209368648,1
D,0.8150508448580889,9
A,0.33451953192923856,5
A,0.9155635163789154,9
A,0.5549042465916764,3
B,0.8612437638950188,3
D,0.1571406515996,0
A,0.5242089700662114,1
A,0.07586323769271475,4
D,0.029557317537515337,6
B,0.1324600129574638,8
C,0.7661957431511488,0
B,0.19556125832820193,0
B,0.5307749174467131,2
C,0.6233507260317477,5
A,0.028442125696233833,2
A,0.2496466378582617,8
A,0.023361221195176807,6
B,0.5712957995781306,5
B,0.6885836511484679,0
D,0.1331054944439083,2
B,0.7839390795969436,4
A,0.0045798743638548745,3
A,0.8231018144361774,3
A,0.6921849900365316,6
D,0.23784278242036427,5
C,0.6608702579265865,6
A,0.7730624323081293,2
A,0.7032478394569958,8
B,0.5482542346147682,2
B,0.7998251672379241,2
B,0.7974010110619439,1
B,0.9166823321819989,8
A,0.9029618153978863,8
D,0.12822870527173702,5
B,0.34630827353155025,6
A,0.6374373415995599,0
A,0.6613118739431395,2
B,0.5987490927758572,3
B,0.9062488366171048,2
A,0.6947614675180741,4
C,0.43589422802026556,3
B,0.46114109972294215,3
B,0.14706940944334357,3
A,0.5935234865209943,9
B,0.8255721040672624,1
A,0.3236101321427578,0
A,0.27816644343832775,1
A,0.6447601674754444,8
A,0.13962216393782834,0
C,0.8326267597167827,7
A,0.5874507870072273,5
C,0.10234560023419448,6
A,0.014427943613810723,9
A,0.43478110734214626,2
B,0.6915358156041452,5
A,0.8851708961722765,2
D,0.9986587714782622,4
C,0.7624614771320797,3
A,0.9201993460007162,1
A,0.29883998180855087,5
A,0.27580433733864584,0
C,0.7465975180610734,9
A,0.7137583911438219,2
B,0.14862465614381792,5
B,0.18787584531471668,9
A,0.653601526724176,6
A,0.7785803050301284,5
A,0.3151044337343878,6
A,0.9642547202988202,3
B,0.6960027222705598,8
C,0.9940888272572409,3
C,0.4410161660528428,1
D,0.18147131926801852,3
A,0.5468872146729338,8
D,0.22958829925197544,3
B,0.5376576400290891,9
D,0.12063789318917717,7
D,0.7058927496302334,6
A,0.2883056796358886,2
A,0.48510439374322345,6
A,0.49832344497448433,9
C,0.8403194486866542,0
D,0.7015705010604754,2
A,0.15395077921824363,0
A,0.10403904094190164,5
A,0.29569423928019056,8
A,0.12504535866863165,4
A,0.27494326052489915,0
D,0.1960181799851486,0
D,0.42485052751901653,2
A,0.6605506867981055,2
B,0.827097527388492,0
C,0.43631279388285693,1
A,0.8677015396134273,0
A,0.09933496458815405,5
D,0.9473804115788474,9
A,0.5705116450645817,1
D,0.5443894754479701,1
A,0.37095442894889397,6
A,0.15731101496941657,9
C,0.319206285959843,8
A,0.3118927793757267,7
A,0.08876867505637465,3
A,0.0027969603798094766,4
A,0.8731258319418793,3
B,0.10504409657869329,1
A,0.5932499233057552,3
A,0.9188601259864808,2
B,0.5196291641850338,2
B,0.8612587235541891,9
B,0.5019039551670391,6
A,0.645873633609736,6
C,0.5654890638574892,0
A,0.3056753522839576,4
B,0.377386291498614,3
B,0.12942440866751348,7
A,0.1927118222790416,6
C,0.3697535095518655,4
D,0.24055441529445654,4
C,0.5741577044893412,0
A,0.4573374886360111,3
A,0.716406603278867,3
C,0.1384873415669059,9
A,0.21207936958264206,1
B,0.33371344115171164,0
B,0.17419531488951734,4
B,0.8388154327636373,9
B,0.5850379023936954,2
A,0.3309620204585979,3
D,0.2790249130949578,8
B,0.3424900164980178,8
B,0.8267153837740315,0
C,0.8519939005888297,5
A,0.9833503203579094,3
C,0.6026999768746826,1
A,0.8585454152879075,8
D,0.10698657967029623,6
A,0.07558535827395985,3
C,0.9792715829088219,1
A,0.7045830315761729,1
B,0.9467645348481655,8
D,0.529800119530467,6
A,0.08713675127202536,6
A,0.4422196896021473,9
C,0.49029402495747265,7
A,0.05605745156910502,4
B,0.977065715308244,8
A,0.4360193825658145,6
A,0.3549843056414592,6
D,0.7457929772054794,8
A,0.8848729038157462,7
A,0.895108607928967,7
B,0.6026429152850655,0
D,0.11989333528278256,6
B,0.2753365217164382,0
A,0.2592640287536032,1
B,0.28921937075560633,8
B,0.27269055908490836,2
B,0.679181219703028,9
D,0.0947550469420455,2
A,0.8850467035609331,9
A,0.3851578579510545,4
B,0.516365897970233,2
D,0.31618881053135495,9
A,0.15081181149419476,7
C,0.48934939110623066,9
A,0.9278528339347026,6
A,0.5282810317191882,1
A,0.1511800566586794,9
A,0.9241035197483114,2
A,0.09258022622294793,1
B,0.31379655039326426,2
D,0.9312562127957802,9
A,0.09184972156913251,1
A,0.3626179207294159,0
A,0.02576315949885477,3
A,0.4916335728355533,4
A,0.8087505812720164,2
B,0.08898453159071906,6
A,0.9828926934734412,7
A,0.9889357019663176,7
B,0.8046910247816947,5
A,0.9704193870551461,9
D,0.9877654412905772,2
B,0.5635286946603254,4
B,0.0500713266499887,1
D,0.14657482168967695,1
B,0.28799454136295133,7
A,0.4769352467899346,0
A,0.2894976318993079,4
B,0.3407610609728271,8
A,0.03336127780664622,3
A,0.32433166351575016,3
A,0.13780305486004618,5
B,0.5662705665981433,8
A,0.43023821880620217,0
A,0.6321917532440583,4
A,0.789177417021834,8
A,0.1091149840335891,6
A,0.5748042779252229,8
A,0.2808739566111107,0
B,0.04530067976084251,9
B,0.2620833217192936,9
A,0.6335814927875709,6
A,0.5681384002409434,8
D,0.7198122954316863,4
A,0.08306081461017867,0
D,0.5150529409529877,8
D,0.9639628875241751,9
C,0.41738667937472995,3
A,0.19388791222333723,1
A,0.4573832076561327,1
A,0.4731181694336952,1
C,0.4366853038334044,0
A,0.7525897122741412,5
A,0.6325323446822013,3
A,0.7967480578511006,9
D,0.4050803173755597,2
D,0.5212647968546409,1
A,0.5453787513352757,8
A,0.5276148118829148,7
B,0.8047046625124598,4
A,0.643765508590637,6
B,0.15173729175883677,2
B,0.8677355368605472,8
A,0.8466473811324865,3
D,0.7434359665834591,3
A,0.31549501136300284,0
A,0.32508180110875484,0
B,0.3952473368485506,6
B,0.2983960565438344,8
B,0.7767757030914055,5
C,0.7138694332905565,9
A,0.7076185079581173,7
B,0.11739361899227863,2
B,0.6114718787039315,4
A,0.8692310302643304,2
C,0.08490349459974733,0
B,0.7276625520248997,5
A,0.6825367852113483,1
A,0.2594341831609577,9
A,0.859553456023465,7
C,0.2893674321676085,6
D,0.48787919007176006,7
A,0.008274234829679039,6
A,0.6749077147392936,3
A,0.7470522368648495,0
A,0.3655113893051757,3
D,0.9195833791486556,7
A,0.32199458056513586,4
A,0.031053628815001733,1
A,0.3806794676926669,3
A,0.35278553669076884,1
B,0.495413734236968,1
B,0.5207777586580699,9
B,0.23334508168723,9
B,0.2620463368671532,2
D,0.12448148409697102,4
A,0.8545739067619335,8
A,0.5902498356630796,7
A,0.4255161721390708,2
B,0.7452315630963607,4
C,0.5460182769689421,9
A,0.9892661025102969,8
A,0.10458854144563712,1
D,0.7027118640351729,6
B,0.4790206421325457,8
B,0.11582993691384968,6
A,0.4782573656631589,8
C,0.030703027389791804,7
A,0.29122891292709807,8
A,0.07829009209997217,5
D,0.7759919040280341,0
B,0.56247558892419,1
B,0.3448217053395072,3
A,0.5573490490378853,2
D,0.715275378354496,2
D,0.5519924999019482,6
A,0.7887920367182669,2
A,0.8098630267879751,7
A,0.6781385924825447,6
A,0.01927710198831789,8
A,0.8778997135245339,0
B,0.06407562706305259,5
A,0.8407617348011684,0
D,0.09071544886070904,9
D,0.8760014909338507,9
A,0.6601841394879627,5
A,0.8353382210020678,8
A,0.210249395901137,7
A,0.4969792968573151,3
D,0.98972217119266,1
C,0.3772598772002962,6
A,0.5126335277071382,7
B,0.9397770105343679,9
B,0.7879136295086956,2
A,0.10142573210026029,5
D,0.9610317967869991,4
C,0.9551061866367717,5
A,0.6459908616388281,1
A,0.8378837691973484,9
D,0.547214963786794,7
B,0.6526470378491144,7
A,0.47693367546299503,3
B,0.10604794899646619,6
A,0.9876343793183787,6
D,0.17796639929127667,1
B,0.018859861527822375,0
C,0.9739296076612083,5
A,0.4351676056476441,0
B,0.7520859326042518,2
B,0.4402785810715263,2
B,0.6389544422683212,6
A,0.5710352365671718,5
D,0.023231718389123523,8
B,0.9569392358627418,7
B,0.20122263514466987,4
B,0.9822660567731918,5
A,0.3843305098808537,8
D,0.7439664285240888,9
A,0.8780660003508419,1
A,0.26350537005851615,4
A,0.4329855201991374,7
A,0.1672703698603374,5
A,0.18103962248896288,9
A,0.32228341452544607,2
D,0.16735281296588767,0
D,0.7569352491834791,8
C,0.8837610662350871,4
A,0.3296454810610363,7
A,0.8085787178266749,5
D,0.16662712265662005,8
A,0.4054814712449949,7
B,0.5352342970767852,5
A,0.08124826373510274,2
B,0.5606173937646015,6
A,0.23492541921354115,7
A,0.18901428778185547,9
A,0.8944285593988881,6
A,0.5618258109604897,9
A,0.9226663624840614,9
A,0.8814361679782905,9
A,0.18742428795618227,8
B,0.13983608027514272,3
A,0.08107413674965358,8
B,0.8634247063680593,3
B,0.9749899693223494,6
A,0.6528799090995893,1
A,0.004039469349585212,1
B,0.034360343681427485,1
C,0.9622452023426039,4
C,0.45092857185539104,1
B,0.5591437326277828,0
B,0.4950155703012915,7
A,0.14178450990776303,8
A,0.02568909955113796,6
A,0.7233321100307177,7
A,0.8760079488554873,8
A,0.9099106265238356,5
A,0.4833039038648802,9
B,0.2870053440645417,6
A,0.21296743408179197,1
B,0.49017708434765617,7
B,0.28588234558804493,8
B,0.5286871851959362,0
C,0.7567451726210107,6
B,0.5685066586802383,5
D,0.13213662499972856,7
B,0.20730908740627607,2
D,0.9867395612806871,8
A,0.9854236945311583,8
A,0.6839029601583606,7
D,0.35368562441593676,5
A,0.15052077983675427,6
B,0.07108394262662276,1
A,0.5782462587617199,0
C,0.8318255434742238,5
A,0.3308710775984208,6
B,0.7822747340574553,3
A,0.17511838646120303,4
A,0.4189628255018054,3
A,0.8803794934907234,9
B,0.7994341367819647,8
B,0.2926142003896657,3
A,0.9038620360999646,5
D,0.0713389171775769,2
A,0.02376611794799377,5
B,0.37622324927430395,5
A,0.19482087768253764,9
B,0.8522724879816066,4
A,0.3478608936098422,3
C,0.8575518063358899,0
B,0.4689277369532757,9
A,0.6167490037119245,3
A,0.3490256847157609,1
B,0.5889681229872333,6
B,0.5582748815098213,7
D,0.642984041962237,9
A,0.17856376170528465,5
A,0.026424806773484244,3
A,0.32146382728690737,8
D,0.8843113782807888,7
B,0.28069301786870393,4
A,0.11930933944917566,6
D,0.4814392050904126,2
D,0.9506287204150463,5
A,0.0707509299073007,0
D,0.8376826847291321,8
C,0.4856363337177928,2
C,0.7904479705052682,0
A,0.5879667655178887,5
A,0.1317169648107307,4
B,0.9410166670034069,7
B,0.40179718740014914,9
B,0.302532628851762,7
B,0.37402231009223397,3
D,0.23001853994835675,3
C,0.6843551849542925,7
B,0.32167264862423506,4
C,0.9122691874201444,5
B,0.2797552404906507,8
B,0.4400015319967949,8
D,0.6404099871255746,7
C,0.15994204230466103,9
A,0.7452243819839439,1
D,0.813367830805668,9
B,0.15736131842918144,0
A,0.9340831915336376,1
A,0.9899679183653486,7
A,0.95092915998789,6
A,0.5003255566769164,5
A,0.03456278635536003,2
A,0.9481939019776204,8
A,0.19435433817928527,9
A,0.06394669188355528,2
A,0.01779083958274874,1
A,0.4176518914501167,8
C,0.011993342172609167,1
B,0.8160977991248644,4
A,0.9974432447415279,7
A,0.09472177732029818,6
A,0.4021689851542901,6
A,0.1701593147935737,7
B,0.373373441629567,1
D,0.5286533400498824,4
B,0.6386901365459697,3
B,0.7507080700320891,9
A,0.04681383252461291,4
C,0.9169763786089495,8
A,0.9383636771949387,8
B,0.8992650027193957,8
B,0.005518801168530985,6
A,0.08279609131724852,0
D,0.6954032005356687,0
A,0.03400296636550981,5
A,0.08488539257272565,3
D,0.6149940957980999,8
A,0.892785253598693,2
B,0.5125226009500646,0
B,0.882433277172049,5
C,0.4465366399322609,0
D,0.4513357075206431,4
B,0.0764368120598764,1
D,0.19270972923239682,2
A,0.928114496833323,5
A,0.5637312660066525,8
A,0.8787694761701177,9
A,0.3315718489187782,2
A,0.3612225166428118,6
A,0.8841470742596649,2
A,0.0926809639935603,2
C,0.34134456747330433,3
B,0.9867129332590436,0
A,0.7191591534874879,4
A,0.35350315206210214,6
A,0.29326981170508515,6
C,0.38434675556360687,3
A,0.7555858748670606,8
A,0.7222359554295714,1
B,0.7948754885542679,3
A,0.039604593902313745,5
B,0.28756937830982665,6
D,0.995969457374582,5
A,0.5967266501974519,9
A,0.33418418504519376,0
D,0.07716342254878716,1
A,0.746331036679333,6
B,0.23562409213752034,9
A,0.22168600653363724,2
A,0.9201940507327164,6
A,0.3670022545118684,5
A,0.07250782981602777,6
A,0.8452858820682133,4
B,0.8255206858858691,4
B,0.08374521848627703,9
A,0.7634483446279218,6
A,0.27032093546390135,8
A,0.34749320357839797,2
A,0.8611860763039139,6
D,0.055942602263642005,3
B,0.056643335603312694,3
A,0.6008373670056867,3
B,0.946848605750217,2
A,0.5886264246037956,1
B,0.7052546729837703,1
A,0.47015213952003576,2
B,0.973259458805933,6
B,0.9882662187311454,4
A,0.4280916039311078,5
B,0.42837378451821073,8
B,0.8909842514007078,8
C,0.29882620421192263,6
A,0.3678483606439331,2
A,0.1649746958259125,2
A,0.4632082829681873,7
D,0.9175097937511922,9
B,0.3511143647397226,6
A,0.8188417224497625,4
A,0.33780939053081305,5
A,0.9056320036114331,9
A,0.7327628995978603,8
A,0.24041786549057587,9
A,0.24224538539294815,7
D,0.6280361296210835,0
A,0.5351581452145487,4
B,0.45867874870360326,6
A,0.017913460325510888,4
A,0.8270531174182008,0
D,0.18764433288236038,5
A,0.005144748101106766,9
A,0.25342362597024803,1
A,0.47667242615355565,3
B,0.7701876106200065,1
A,0.4776426304804533,4
A,0.06412935386196583,4
A,0.5524990710527332,2
B,0.9062326312407448,0
A,0.5858448949972945,7
B,0.1412647462998483,5
B,0.7082426728302903,9
A,0.7938361931680696,3
B,0.11771681650516941,7
B,0.668553555084994,5
A,0.8566792779636457,8
D,0.026027779053134248,0
A,0.44288936476124985,1
C,0.45073120100657693,3
C,0.4491834283522854,5
B,0.9529542568171891,0
B,0.8113647915629817,5
A,0.2579540747222986,9
A,0.13156139643696318,3
B,0.9900187283621976,9
D,0.6036535361429536,1
A,0.6763578432371198,9
B,0.9494104419197703,6
A,0.8066266727179446,1
A,0.010591707569260311,8
A,0.4293415456187606,7
C,0.6314641979779213,6
B,0.9360505044970534,7
